formula,Tc,composition,category,is_superconductor,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,transition metal fraction,formula_original,requires_high_pressure,has_cuprate_elements,cu_o_ratio,has_iron_pnictide,has_mgb2_elements,hydrogen_fraction,transition_metal_count
Ba(8/5)Cu3GdOSr(2/5),92.4,Ba1.6 Sr0.4 Gd1 Cu3 O1,Cuprates,1,5.0,0.5291502622129182,0.45895855262093466,0.43289122359024024,0.4293744142876458,0.4286526123849805,8.0,64.0,56.0,37.68571428571429,15.9265306122449,29.0,8.0,87.0,79.0,46.228571428571435,26.881632653061224,64.0,15.9994,157.25,141.2506,88.37980000000002,42.053062857142855,63.546,54.8,1586.0,1531.2,1104.8728571428571,354.2338775510204,1357.77,2.0,16.0,14.0,8.0,4.857142857142857,11.0,2.0,6.0,4.0,4.514285714285714,1.1591836734693877,4.0,66.0,215.0,149.0,154.28571428571428,44.326530612244895,132.0,0.89,3.44,2.55,1.7348571428571427,0.628734693877551,1.9,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,10.0,10.0,4.428571428571429,4.775510204081633,10.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,2.0,11.0,9.0,7.571428571428571,3.6326530612244903,11.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,1.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,9.0,9.0,1.2857142857142858,2.2040816326530615,0.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,16.0,16.0,3.0,3.7142857142857144,1.0,9.105,63.59,54.485,28.257285714285718,20.204040816326533,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,191.05714285714288,51.15918367346938,225.0,1.5714285714285714,0.5714285714285714,4.428571428571429,1.0,False,0.0,0.0,0.42857142857142855,Ba1.6Cu3GdOSr0.4,0,1,3.0,0,0,0.0,1
Ba2Cu(29/10)Fe(1/10)OY,90.0,Ba2 Y1 Fe0.1 Cu2.9 O1,Cuprates,1,5.0,0.542481072744215,0.4645644986711193,0.42719095898373954,0.41860828516264614,0.4152851342403203,8.0,56.0,48.0,35.1,13.057142857142859,29.0,9.0,87.0,78.0,44.01428571428572,29.155102040816328,64.0,15.9994,137.327,121.3276,81.34673571428573,34.14846938775511,63.546,54.8,1811.0,1756.2,1138.919,389.1305714285714,1357.77,2.0,16.0,14.0,7.957142857142856,4.820408163265307,11.0,2.0,6.0,4.0,4.428571428571429,1.0612244897959184,4.0,66.0,215.0,149.0,154.57142857142858,44.6530612244898,132.0,0.89,3.44,2.55,1.733285714285714,0.6285306122448979,1.9,1.0,2.0,1.0,1.5857142857142856,0.4853061224489795,1.0,0.0,4.0,4.0,0.5714285714285714,0.9795918367346939,0.0,0.0,10.0,10.0,4.371428571428572,4.710204081632654,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.528571428571428,3.746938775510204,11.0,0.0,1.0,1.0,0.41428571428571426,0.4853061224489795,1.0,0.0,2.0,2.0,0.2857142857142857,0.4897959183673469,0.0,0.0,9.0,9.0,1.342857142857143,2.263673469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.042857142857143,2.043673469387755,1.0,9.105,63.59,54.485,28.832285714285717,20.870897959183676,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.030152325714285718,0.05944315640816327,0.0,12.0,229.0,217.0,191.34285714285716,51.2408163265306,225.0,1.5857142857142856,0.5714285714285714,4.371428571428572,0.0,False,0.0,0.0,0.42857142857142855,Ba2Cu2.9Fe0.1OY,0,1,2.9,0,0,0.0,3
Ba2Cu(13/5)Fe(2/5)OY,22.0,Ba2 Y1 Fe0.4 Cu2.6 O1,Cuprates,1,5.0,0.5134914501603265,0.43193126331747517,0.3906072253764541,0.3794747741777285,0.3740436786575979,8.0,56.0,48.0,34.971428571428575,13.16734693877551,29.0,9.0,87.0,78.0,43.628571428571426,28.824489795918364,64.0,15.9994,137.327,121.3276,81.01669285714286,34.431363265306125,63.546,54.8,1811.0,1756.2,1158.343142857143,405.7798367346939,1357.77,2.0,16.0,14.0,7.828571428571429,4.710204081632654,11.0,2.0,6.0,4.0,4.428571428571429,1.0612244897959184,4.0,66.0,215.0,149.0,154.57142857142858,44.6530612244898,132.0,0.89,3.44,2.55,1.730285714285714,0.6259591836734694,1.9,1.0,2.0,1.0,1.6285714285714286,0.4669387755102041,1.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,10.0,10.0,4.2,4.514285714285714,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.4,3.6000000000000005,11.0,0.0,1.0,1.0,0.37142857142857144,0.4669387755102041,1.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,9.0,9.0,1.5142857142857142,2.422857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.1714285714285713,2.1599999999999997,1.0,9.105,63.59,54.485,28.81771428571429,20.883387755102042,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.12060930285714287,0.22743468538775513,0.0,12.0,229.0,217.0,191.5142857142857,51.28979591836735,225.0,1.6285714285714286,0.5714285714285714,4.2,0.0,False,0.0,0.0,0.42857142857142855,Ba2Cu2.6Fe0.4OY,0,1,2.6,0,0,0.0,3
Ba2Cu(29/10)Ni(1/10)OY,80.0,Ba2 Y1 Cu2.9 Ni0.1 O1,Cuprates,1,5.0,0.542481072744215,0.4645644986711193,0.42719095898373954,0.41860828516264614,0.4152851342403203,8.0,56.0,48.0,35.128571428571426,13.03265306122449,29.0,9.0,87.0,78.0,44.1,29.228571428571428,64.0,15.9994,137.327,121.3276,81.38742714285715,34.11359102040816,63.546,54.8,1799.0,1744.2,1137.7332857142858,388.1142448979591,1357.77,2.0,16.0,14.0,7.985714285714286,4.844897959183673,11.0,2.0,6.0,4.0,4.428571428571429,1.0612244897959184,4.0,66.0,215.0,149.0,154.45714285714283,44.751020408163264,132.0,0.89,3.44,2.55,1.7344285714285714,0.6295102040816326,1.9,1.0,2.0,1.0,1.5857142857142856,0.4853061224489795,1.0,0.0,4.0,4.0,0.5714285714285714,0.9795918367346939,0.0,0.0,10.0,10.0,4.4,4.742857142857142,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.557142857142857,3.7795918367346943,11.0,0.0,1.0,1.0,0.41428571428571426,0.4853061224489795,1.0,0.0,2.0,2.0,0.2857142857142857,0.4897959183673469,0.0,0.0,9.0,9.0,1.3142857142857143,2.215510204081633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0142857142857142,1.9959183673469387,1.0,9.105,63.59,54.485,28.826428571428576,20.87591836734694,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.008505638571428572,0.016768258897959184,0.0,12.0,229.0,217.0,191.28571428571428,51.22448979591837,225.0,1.5857142857142856,0.5714285714285714,4.4,0.0,False,0.0,0.0,0.42857142857142855,Ba2Cu2.9Ni0.1OY,0,1,2.9,0,0,0.0,3
Ba2Cu(14/5)Ni(1/5)OY,73.0,Ba2 Y1 Cu2.8 Ni0.2 O1,Cuprates,1,5.0,0.5322267431484903,0.45335410259463155,0.4146858763161603,0.4052908884970302,0.4013644299993039,8.0,56.0,48.0,35.114285714285714,13.044897959183674,29.0,9.0,87.0,78.0,44.05714285714286,29.19183673469388,64.0,15.9994,137.327,121.3276,81.3181042857143,34.1730106122449,63.546,54.8,1799.0,1744.2,1143.0222857142858,392.64767346938777,1357.77,2.0,16.0,14.0,7.971428571428571,4.83265306122449,11.0,2.0,6.0,4.0,4.428571428571429,1.0612244897959184,4.0,66.0,215.0,149.0,154.34285714285713,44.84897959183673,132.0,0.89,3.44,2.55,1.7345714285714284,0.6296326530612245,1.9,1.0,2.0,1.0,1.6,0.48,1.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,10.0,10.0,4.371428571428572,4.710204081632653,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.542857142857143,3.763265306122449,11.0,0.0,1.0,1.0,0.39999999999999997,0.48,1.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,9.0,9.0,1.342857142857143,2.2253061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.028571428571429,1.9918367346938777,1.0,9.105,63.59,54.485,28.815714285714286,20.885102040816324,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.017011277142857145,0.03305048130612245,0.0,12.0,229.0,217.0,191.28571428571428,51.22448979591837,225.0,1.6,0.5714285714285714,4.371428571428572,0.0,False,0.0,0.0,0.42857142857142855,Ba2Cu2.8Ni0.2OY,0,1,2.8,0,0,0.0,3
Ba2Co(2/5)Cu(13/5)OY,15.0,Ba2 Y1 Co0.4 Cu2.6 O1,Cuprates,1,5.0,0.5134914501603265,0.43193126331747517,0.3906072253764541,0.3794747741777285,0.3740436786575979,8.0,56.0,48.0,35.02857142857143,13.118367346938774,29.0,9.0,87.0,78.0,43.800000000000004,28.971428571428568,64.0,15.9994,137.327,121.3276,81.19316114285714,34.28010473469387,63.546,54.8,1799.0,1744.2,1155.886,403.6737142857143,1357.77,2.0,16.0,14.0,7.885714285714286,4.759183673469388,11.0,2.0,6.0,4.0,4.428571428571429,1.0612244897959184,4.0,66.0,215.0,149.0,154.22857142857143,44.946938775510205,132.0,0.89,3.44,2.55,1.733142857142857,0.6284081632653061,1.9,1.0,2.0,1.0,1.6285714285714286,0.4669387755102041,1.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,10.0,10.0,4.257142857142857,4.579591836734694,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.457142857142857,3.6653061224489796,11.0,0.0,1.0,1.0,0.37142857142857144,0.4669387755102041,1.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,9.0,9.0,1.457142857142857,2.3314285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.1142857142857143,2.0685714285714285,1.0,9.105,63.59,54.485,28.790000000000003,20.907142857142862,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.08848406857142857,0.1668556721632653,0.0,12.0,229.0,217.0,189.5142857142857,50.718367346938784,225.0,1.6285714285714286,0.5714285714285714,4.257142857142857,0.0,False,0.0,0.0,0.42857142857142855,Ba2Co0.4Cu2.6OY,0,1,2.6,0,0,0.0,3
Ba2Cu(29/10)OYZn(1/10),58.0,Ba2 Y1 Zn0.1 Cu2.9 O1,Cuprates,1,5.0,0.542481072744215,0.4645644986711193,0.42719095898373954,0.41860828516264614,0.4152851342403203,8.0,56.0,48.0,35.15714285714286,13.008163265306122,29.0,9.0,87.0,78.0,44.214285714285715,29.3265306122449,64.0,15.9994,137.327,121.3276,81.48295,34.03171428571429,63.546,54.8,1799.0,1744.2,1122.943,387.73008571428574,1357.77,2.0,16.0,14.0,8.014285714285714,4.869387755102041,11.0,2.0,6.0,4.0,4.428571428571429,1.0612244897959184,4.0,66.0,215.0,149.0,154.42857142857142,44.775510204081634,132.0,0.89,3.44,2.55,1.7307142857142854,0.6286326530612245,1.9,1.0,2.0,1.0,1.5857142857142856,0.4853061224489795,1.0,0.0,4.0,4.0,0.5714285714285714,0.9795918367346939,0.0,0.0,10.0,10.0,4.428571428571429,4.775510204081633,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,6.585714285714286,3.8122448979591836,11.0,0.0,1.0,1.0,0.41428571428571426,0.4853061224489795,1.0,0.0,2.0,2.0,0.2857142857142857,0.4897959183673469,0.0,0.0,9.0,9.0,1.2857142857142858,2.2040816326530615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.9857142857142858,2.0081632653061225,1.0,9.105,63.59,54.485,28.87842857142857,20.83134693877551,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,190.84285714285716,51.09795918367346,225.0,1.5857142857142856,0.5714285714285714,4.428571428571429,0.0,False,0.0,0.0,0.41428571428571426,Ba2Cu2.9OYZn0.1,0,1,2.9,0,0,0.0,3
Ba(48/25)Cu3Nd(27/25)O,86.0,Ba1.92 Nd1.08 Cu3 O1,Cuprates,1,4.0,0.550561865140457,0.4731738187776115,0.4382031763030782,0.4312878800057113,0.4290652619681602,8.0,60.0,52.0,38.18857142857143,16.50122448979592,29.0,9.0,87.0,78.0,45.25714285714286,27.99183673469388,64.0,15.9994,144.242,128.24259999999998,89.44094285714287,43.178963265306116,63.546,54.8,1357.77,1302.97,1063.6614285714286,323.1689632653061,1357.77,2.0,16.0,14.0,8.01142857142857,4.844081632653061,11.0,2.0,6.0,4.0,4.571428571428571,1.2244897959183674,4.0,66.0,215.0,149.0,155.98285714285717,46.266122448979594,132.0,0.89,3.44,2.55,1.7257142857142855,0.6391836734693878,1.9,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,0.5714285714285714,0.9795918367346939,0.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,10.0,0.0,4.0,4.0,0.6171428571428572,1.0438530612244898,0.0,2.0,11.0,9.0,7.045714285714285,3.389387755102041,11.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,1.0,0.0,2.0,2.0,0.2857142857142857,0.4897959183673469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.542857142857143,2.609632653061225,0.0,0.0,10.0,10.0,2.257142857142857,2.3892244897959185,1.0,9.105,63.59,54.485,28.857514285714284,20.890016326530617,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,190.8857142857143,51.11020408163264,225.0,1.5714285714285714,0.5714285714285714,4.285714285714286,0.6171428571428572,False,0.0,0.0,0.42857142857142855,Ba1.92Cu3Nd1.08O,0,1,3.0,0,0,0.0,1
Ba(42/25)Cu3Nd(33/25)O,20.0,Ba1.68 Nd1.32 Cu3 O1,Cuprates,1,4.0,0.5451979606771569,0.46748025177104685,0.4348703877260486,0.42984096657513793,0.42871358605980125,8.0,60.0,52.0,38.325714285714284,16.65795918367347,29.0,9.0,87.0,78.0,45.6,27.599999999999998,64.0,15.9994,144.242,128.24259999999998,89.67802857142858,43.44991836734694,63.546,54.8,1357.77,1302.97,1073.7414285714285,326.5220081632653,1357.77,2.0,16.0,14.0,8.045714285714286,4.8048979591836725,11.0,2.0,6.0,4.0,4.571428571428571,1.2244897959183674,4.0,66.0,215.0,149.0,155.50285714285715,45.717551020408166,132.0,0.89,3.44,2.55,1.7342857142857142,0.6293877551020408,1.9,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,10.0,0.0,4.0,4.0,0.7542857142857143,1.2240979591836734,0.0,2.0,11.0,9.0,7.182857142857143,3.2718367346938777,11.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,1.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.885714285714286,3.060244897959184,0.0,0.0,10.0,10.0,2.6000000000000005,2.790857142857143,1.0,9.105,63.59,54.485,27.870771428571427,19.762310204081636,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,189.68571428571428,50.76734693877552,225.0,1.5714285714285714,0.5714285714285714,4.285714285714286,0.7542857142857143,False,0.0,0.0,0.42857142857142855,Ba1.68Cu3Nd1.32O,0,1,3.0,0,0,0.0,1
Ba2Cu(297/100)Mo(3/100)OY,76.0,Ba2 Y1 Cu2.97 Mo0.03 O1,Cuprates,1,5.0,0.5499870128336798,0.47256753771502596,0.43609471122092464,0.42804957753061434,0.42509390836422034,8.0,56.0,48.0,35.19857142857142,13.030951020408162,29.0,9.0,87.0,78.0,44.082857142857144,29.213877551020406,64.0,15.9994,137.327,121.3276,81.59566714285714,34.05822244489795,63.546,54.8,2896.0,2841.2,1139.0366999999999,389.23145714285715,1357.77,2.0,16.0,14.0,7.978571428571428,4.85573469387755,11.0,2.0,6.0,4.0,4.432857142857142,1.0624122448979592,4.0,66.0,215.0,149.0,154.66571428571424,44.57224489795917,132.0,0.89,3.44,2.55,1.7353999999999998,0.6303428571428571,1.9,1.0,2.0,1.0,1.5714285714285712,0.489795918367347,1.0,0.0,4.0,4.0,0.5714285714285714,0.9795918367346939,0.0,0.0,10.0,10.0,4.407142857142857,4.751020408163265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.549999999999999,3.776142857142857,11.0,0.0,1.0,1.0,0.4285714285714285,0.4897959183673469,1.0,0.0,2.0,2.0,0.2857142857142857,0.4897959183673469,0.0,0.0,9.0,9.0,1.307142857142857,2.2296122448979587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0214285714285714,2.0279795918367345,1.0,9.105,63.59,54.485,28.856942857142855,20.849763265306123,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,191.3028571428571,51.22938775510207,225.0,1.5714285714285712,0.5714285714285714,4.407142857142857,0.0,False,0.0,0.0,0.4285714285714285,Ba2Cu2.97Mo0.03OY,0,1,2.97,0,0,0.0,3
Ba2Cu(147/50)Mo(3/50)OY,63.0,Ba2 Y1 Cu2.94 Mo0.06 O1,Cuprates,1,5.0,0.5467380076230223,0.4691233828829276,0.4322648048012144,0.4239926248311915,0.42088471426889185,8.0,56.0,48.0,35.25428571428572,13.040538775510207,29.0,9.0,87.0,78.0,44.02285714285714,29.16244897959184,64.0,15.9994,137.327,121.3276,81.7345842857143,34.059892024489805,63.546,54.8,2896.0,2841.2,1145.6291142857146,394.8820979591837,1357.77,2.0,16.0,14.0,7.957142857142857,4.85395918367347,11.0,2.0,6.0,4.0,4.437142857142858,1.063526530612245,4.0,66.0,215.0,149.0,154.76000000000002,44.491428571428585,132.0,0.89,3.44,2.55,1.7365142857142857,0.6312979591836735,1.9,1.0,2.0,1.0,1.5714285714285716,0.489795918367347,1.0,0.0,4.0,4.0,0.5714285714285715,0.9795918367346941,0.0,0.0,10.0,10.0,4.385714285714286,4.726530612244899,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.5285714285714285,3.7560000000000007,11.0,0.0,1.0,1.0,0.4285714285714286,0.48979591836734704,1.0,0.0,2.0,2.0,0.28571428571428575,0.48979591836734704,0.0,0.0,9.0,9.0,1.3285714285714287,2.254775510204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.042857142857143,2.0555918367346946,1.0,9.105,63.59,54.485,28.876742857142858,20.832791836734696,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,191.32000000000002,51.234285714285704,225.0,1.5714285714285716,0.5714285714285715,4.385714285714286,0.0,False,0.0,0.0,0.4285714285714286,Ba2Cu2.94Mo0.06OY,0,1,2.94,0,0,0.0,3
Ba2Cu(579/200)Mo(21/200)OY,52.5,Ba2 Y1 Cu2.895 Mo0.105 O1,Cuprates,1,5.0,0.5419550775871087,0.4639974542017086,0.42655946484089735,0.41793737141188647,0.4145863012405755,8.0,56.0,48.0,35.33785714285714,13.053129591836734,29.0,9.0,87.0,78.0,43.93285714285714,29.08530612244898,64.0,15.9994,137.327,121.3276,81.94295999999999,34.0579312,63.546,54.8,2896.0,2841.2,1155.517735714286,403.35805918367345,1357.77,2.0,16.0,14.0,7.925,4.850607142857142,11.0,2.0,6.0,4.0,4.4435714285714285,1.0650602040816326,4.0,66.0,215.0,149.0,154.90142857142857,44.37020408163265,132.0,0.89,3.44,2.55,1.7381857142857142,0.632730612244898,1.9,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,10.0,10.0,4.353571428571429,4.689795918367347,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.496428571428572,3.72509693877551,11.0,0.0,1.0,1.0,0.42857142857142855,0.48979591836734687,1.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,9.0,9.0,1.3607142857142858,2.2918316326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.075,2.0963214285714287,1.0,9.105,63.59,54.485,28.906442857142856,20.80733469387755,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,191.3457142857143,51.24163265306121,225.0,1.5714285714285714,0.5714285714285714,4.353571428571429,0.0,False,0.0,0.0,0.42857142857142855,Ba2Cu2.895Mo0.105OY,0,1,2.8950000000000005,0,0,0.0,3
Ba2Cu(57/20)Mo(3/20)OY,50.0,Ba2 Y1 Cu2.85 Mo0.15 O1,Cuprates,1,5.0,0.5372834162597567,0.45892394819098964,0.42090476217252626,0.41192205654328135,0.4083092374698234,8.0,56.0,48.0,35.42142857142857,13.063571428571427,29.0,9.0,87.0,78.0,43.84285714285714,29.008163265306127,64.0,15.9994,137.327,121.3276,82.15133571428571,34.05061214285714,63.546,54.8,2896.0,2841.2,1165.4063571428571,411.83402040816327,1357.77,2.0,16.0,14.0,7.892857142857143,4.846428571428572,11.0,2.0,6.0,4.0,4.45,1.0664285714285715,4.0,66.0,215.0,149.0,155.04285714285717,44.248979591836736,132.0,0.89,3.44,2.55,1.7398571428571425,0.6341632653061223,1.9,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,10.0,10.0,4.321428571428571,4.653061224489797,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.464285714285714,3.6933673469387753,11.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,1.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,9.0,9.0,1.3928571428571428,2.328061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.107142857142857,2.1362244897959184,1.0,9.105,63.59,54.485,28.93614285714286,20.78187755102041,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,191.37142857142857,51.24897959183674,225.0,1.5714285714285714,0.5714285714285714,4.321428571428571,0.0,False,0.0,0.0,0.42857142857142855,Ba2Cu2.85Mo0.15OY,0,1,2.85,0,0,0.0,3
